,index,table_id,annotator_id,premise,hypothesis,label,premise_cleaned,Rel_with_toks
1230,1230,T1443,GW85," The Country of Karachi are Pakistan.  The Province of Karachi are Sindh.  The City Council of Karachi are City Complex, Gulshan-e-Iqbal Town.  The Districts of Karachi are Central Karachi, East Karachi, South Karachi, West Karachi, Korangi, and Malir.  ",Karachi is in Pakistan.,2,"the country of karachi are pakistan .   the province of karachi are sindh .   the city council of karachi are city complex ,  gulshan - e - iqbal town .   the districts of karachi are central karachi ,  east karachi ,  south karachi ,  west karachi ,  korangi ,  and malir . ","[(('pakistan', 3), ('country', 1), 1, ['IsA']), (('karachi', 3), ('pakistan', 3), 0, ['RelatedTo', 'PartOf']), (('karachi', 0), ('pakistan', 5), 1, ['RelatedTo', 'PartOf']), (('karachi', 10), ('pakistan', 3), 0, ['RelatedTo', 'PartOf']), (('sindh', 12), ('karachi', 0), 0, ['RelatedTo']), (('karachi', 0), ('sindh', 12), 1, ['RelatedTo', 'PartOf']), (('sindh', 12), ('pakistan', 3), 0, ['RelatedTo']), (('karachi', 0), ('city', 15), 1, ['IsA']), (('karachi', 18), ('pakistan', 3), 0, ['RelatedTo', 'PartOf']), (('karachi', 0), ('city', 20), 1, ['IsA']), (('karachi', 33), ('pakistan', 3), 0, ['RelatedTo', 'PartOf']), (('karachi', 36), ('pakistan', 3), 0, ['RelatedTo', 'PartOf']), (('karachi', 39), ('pakistan', 3), 0, ['RelatedTo', 'PartOf']), (('karachi', 42), ('pakistan', 3), 0, ['RelatedTo', 'PartOf']), (('karachi', 45), ('pakistan', 3), 0, ['RelatedTo', 'PartOf'])]"
1231,1231,T1443,GW85," The Province of Karachi are Sindh.  The Metropolitan Corporation of Karachi are 2011.  The City Council of Karachi are City Complex, Gulshan-e-Iqbal Town.  The Districts of Karachi are Central Karachi, East Karachi, South Karachi, West Karachi, Korangi, and Malir.  ",There are only six districts in Karachi.,1,"the province of karachi are sindh .   the metropolitan corporation of karachi are 2011 .   the city council of karachi are city complex ,  gulshan - e - iqbal town .   the districts of karachi are central karachi ,  east karachi ,  south karachi ,  west karachi ,  korangi ,  and malir . ","[(('sindh', 5), ('karachi', 6), 0, ['RelatedTo']), (('karachi', 6), ('sindh', 5), 1, ['RelatedTo', 'PartOf']), (('karachi', 6), ('city', 16), 1, ['IsA']), (('karachi', 6), ('city', 21), 1, ['IsA'])]"
1232,1232,T1443,GW85," The Country of Karachi are Pakistan.  The Metropolitan Corporation of Karachi are 2011.  The City Council of Karachi are City Complex, Gulshan-e-Iqbal Town.  The Districts of Karachi are Central Karachi, East Karachi, South Karachi, West Karachi, Korangi, and Malir.  ",Karachi is not a metropolitan area.,0,"the country of karachi are pakistan .   the metropolitan corporation of karachi are 2011 .   the city council of karachi are city complex ,  gulshan - e - iqbal town .   the districts of karachi are central karachi ,  east karachi ,  south karachi ,  west karachi ,  korangi ,  and malir . ","[(('country', 1), ('area', 5), 0, ['IsA', 'RelatedTo', 'Synonym']), (('area', 5), ('country', 1), 1, ['Synonym']), (('karachi', 0), ('pakistan', 5), 1, ['RelatedTo', 'PartOf']), (('karachi', 0), ('city', 16), 1, ['IsA']), (('city', 16), ('metropolitan', 4), 0, ['RelatedTo']), (('city', 16), ('area', 5), 0, ['RelatedTo']), (('karachi', 0), ('city', 21), 1, ['IsA']), (('city', 21), ('metropolitan', 4), 0, ['RelatedTo']), (('city', 21), ('area', 5), 0, ['RelatedTo']), (('complex', 22), ('area', 5), 0, ['Co-Hyponym']), (('area', 5), ('complex', 22), 1, ['Co-Hyponym'])]"
1233,1233,T1444,GW84," The Genres of Kasabian are Indie rock, alternative rock, electronica, electronic rock, and space rock.  The Years active of Kasabian are 1997-present.  The Labels of Kasabian are Columbia, Sony Music, and RCA.  The Associated acts of Kasabian are Noel Fielding, Oasis, and Loose Tapestries. ",Kasabian has been performing for over twenty years.,2,"the genres of kasabian are indie rock ,  alternative rock ,  electronica ,  electronic rock ,  and space rock .   the years active of kasabian are 1997 - present .   the labels of kasabian are columbia ,  sony music ,  and rca .   the associated acts of kasabian are noel fielding ,  oasis ,  and loose tapestries . ","[(('kasabian', 0), ('electronica', 11), 1, ['dbpedia/genre']), (('music', 38), ('performing', 3), 0, ['Co-Hyponym']), (('performing', 3), ('music', 38), 1, ['Co-Hyponym'])]"
1234,1234,T1444,GW84," The Years active of Kasabian are 1997-present.  The Labels of Kasabian are Columbia, Sony Music, and RCA.  The Associated acts of Kasabian are Noel Fielding, Oasis, and Loose Tapestries.  The Website of Kasabian are kasabian .co .uk.  ",Kasabian was first signed to RCA.,1,"the years active of kasabian are 1997 - present .   the labels of kasabian are columbia ,  sony music ,  and rca .   the associated acts of kasabian are noel fielding ,  oasis ,  and loose tapestries .   the website of kasabian are kasabian  . co  . uk . ","[(('first', 2), ('music', 18), 1, ['HasContext'])]"
1235,1235,T1444,GW84," The Genres of Kasabian are Indie rock, alternative rock, electronica, electronic rock, and space rock.  The Labels of Kasabian are Columbia, Sony Music, and RCA.  The Associated acts of Kasabian are Noel Fielding, Oasis, and Loose Tapestries.  The Website of Kasabian are kasabian .co .uk.  ",Kasabian is a band from the US.,0,"the genres of kasabian are indie rock ,  alternative rock ,  electronica ,  electronic rock ,  and space rock .   the labels of kasabian are columbia ,  sony music ,  and rca .   the associated acts of kasabian are noel fielding ,  oasis ,  and loose tapestries .   the website of kasabian are kasabian  . co  . uk . ","[(('kasabian', 3), ('band', 3), 0, ['IsA']), (('band', 3), ('rock', 6), 1, ['RelatedTo']), (('rock', 6), ('us', 6), 0, ['HasContext']), (('band', 3), ('rock', 9), 1, ['RelatedTo']), (('rock', 9), ('us', 6), 0, ['HasContext']), (('kasabian', 0), ('electronica', 11), 1, ['dbpedia/genre']), (('band', 3), ('rock', 14), 1, ['RelatedTo']), (('rock', 14), ('us', 6), 0, ['HasContext']), (('band', 3), ('rock', 18), 1, ['RelatedTo']), (('rock', 18), ('us', 6), 0, ['HasContext']), (('band', 3), ('labels', 21), 1, ['RelatedTo']), (('kasabian', 23), ('band', 3), 0, ['IsA']), (('music', 28), ('band', 3), 0, ['RelatedTo']), (('band', 3), ('music', 28), 1, ['RelatedTo']), (('kasabian', 37), ('band', 3), 0, ['IsA']), (('kasabian', 51), ('band', 3), 0, ['IsA']), (('kasabian', 53), ('band', 3), 0, ['IsA'])]"
1236,1236,T1444,GW28," The Origin of Kasabian are Leicester, England.  The Genres of Kasabian are Indie rock, alternative rock, electronica, electronic rock, and space rock.  The Labels of Kasabian are Columbia, Sony Music, and RCA.  The Associated acts of Kasabian are Noel Fielding, Oasis, and Loose Tapestries. ",Kasabian is an English rock band.,2,"the origin of kasabian are leicester ,  england .   the genres of kasabian are indie rock ,  alternative rock ,  electronica ,  electronic rock ,  and space rock .   the labels of kasabian are columbia ,  sony music ,  and rca .   the associated acts of kasabian are noel fielding ,  oasis ,  and loose tapestries . ","[(('kasabian', 3), ('band', 5), 0, ['IsA']), (('leicester', 5), ('english', 3), 0, ['RelatedTo']), (('english', 3), ('england', 7), 1, ['RelatedTo']), (('rock', 4), ('england', 7), 1, ['RelatedTo']), (('kasabian', 12), ('band', 5), 0, ['IsA']), (('band', 5), ('rock', 15), 1, ['RelatedTo']), (('band', 5), ('rock', 18), 1, ['RelatedTo']), (('kasabian', 0), ('electronica', 20), 1, ['dbpedia/genre']), (('band', 5), ('rock', 23), 1, ['RelatedTo']), (('band', 5), ('rock', 27), 1, ['RelatedTo']), (('band', 5), ('labels', 30), 1, ['RelatedTo']), (('kasabian', 32), ('band', 5), 0, ['IsA']), (('music', 37), ('rock', 4), 0, ['RelatedTo', 'Hyponym']), (('rock', 4), ('music', 37), 1, ['Hypernym', 'IsA', 'RelatedTo']), (('music', 37), ('band', 5), 0, ['RelatedTo']), (('band', 5), ('music', 37), 1, ['RelatedTo']), (('kasabian', 46), ('band', 5), 0, ['IsA'])]"
1237,1237,T1444,GW28," The Genres of Kasabian are Indie rock, alternative rock, electronica, electronic rock, and space rock.  The Years active of Kasabian are 1997-present.  The Labels of Kasabian are Columbia, Sony Music, and RCA.  The Associated acts of Kasabian are Noel Fielding, Oasis, and Loose Tapestries. ",Kasabian has won numerous awards for their music.,1,"the genres of kasabian are indie rock ,  alternative rock ,  electronica ,  electronic rock ,  and space rock .   the years active of kasabian are 1997 - present .   the labels of kasabian are columbia ,  sony music ,  and rca .   the associated acts of kasabian are noel fielding ,  oasis ,  and loose tapestries . ","[(('music', 7), ('genres', 1), 1, ['RelatedTo']), (('rock', 6), ('music', 7), 0, ['Hypernym', 'IsA', 'RelatedTo']), (('music', 7), ('rock', 6), 1, ['RelatedTo', 'Hyponym']), (('rock', 9), ('music', 7), 0, ['Hypernym', 'IsA', 'RelatedTo']), (('music', 7), ('rock', 9), 1, ['RelatedTo', 'Hyponym']), (('kasabian', 0), ('electronica', 11), 1, ['dbpedia/genre']), (('rock', 14), ('music', 7), 0, ['Hypernym', 'IsA', 'RelatedTo']), (('music', 7), ('rock', 14), 1, ['RelatedTo', 'Hyponym']), (('space', 17), ('music', 7), 0, ['HasContext']), (('rock', 18), ('music', 7), 0, ['Hypernym', 'IsA', 'RelatedTo']), (('music', 7), ('rock', 18), 1, ['RelatedTo', 'Hyponym'])]"
1238,1238,T1444,GW28," The Genres of Kasabian are Indie rock, alternative rock, electronica, electronic rock, and space rock.  The Years active of Kasabian are 1997-present.  The Labels of Kasabian are Columbia, Sony Music, and RCA.  The Associated acts of Kasabian are Noel Fielding, Oasis, and Loose Tapestries. ",Kasabian has only worked with smaller independent labels.,0,"the genres of kasabian are indie rock ,  alternative rock ,  electronica ,  electronic rock ,  and space rock .   the years active of kasabian are 1997 - present .   the labels of kasabian are columbia ,  sony music ,  and rca .   the associated acts of kasabian are noel fielding ,  oasis ,  and loose tapestries . ","[(('indie', 5), ('independent', 6), 0, ['EtymologicallyRelatedTo', 'RelatedTo', 'SimilarTo']), (('independent', 6), ('indie', 5), 1, ['SimilarTo']), (('rock', 6), ('smaller', 5), 0, ['RelatedTo']), (('rock', 9), ('smaller', 5), 0, ['RelatedTo']), (('kasabian', 0), ('electronica', 11), 1, ['dbpedia/genre']), (('rock', 14), ('smaller', 5), 0, ['RelatedTo']), (('rock', 18), ('smaller', 5), 0, ['RelatedTo'])]"
1239,1239,T1444,GW4," The Years active of Kasabian are 1997-present.  The Labels of Kasabian are Columbia, Sony Music, and RCA.  The Associated acts of Kasabian are Noel Fielding, Oasis, and Loose Tapestries.  The Website of Kasabian are kasabian .co .uk.  ",Kasabian has been performing for over 20 years.,2,"the years active of kasabian are 1997 - present .   the labels of kasabian are columbia ,  sony music ,  and rca .   the associated acts of kasabian are noel fielding ,  oasis ,  and loose tapestries .   the website of kasabian are kasabian  . co  . uk . ","[(('music', 18), ('performing', 3), 0, ['Co-Hyponym']), (('performing', 3), ('music', 18), 1, ['Co-Hyponym'])]"
1240,1240,T1444,GW4," The Genres of Kasabian are Indie rock, alternative rock, electronica, electronic rock, and space rock.  The Years active of Kasabian are 1997-present.  The Labels of Kasabian are Columbia, Sony Music, and RCA.  The Associated acts of Kasabian are Noel Fielding, Oasis, and Loose Tapestries. ",Kasabian has recorded an album with Oasis.,1,"the genres of kasabian are indie rock ,  alternative rock ,  electronica ,  electronic rock ,  and space rock .   the years active of kasabian are 1997 - present .   the labels of kasabian are columbia ,  sony music ,  and rca .   the associated acts of kasabian are noel fielding ,  oasis ,  and loose tapestries . ","[(('kasabian', 0), ('electronica', 11), 1, ['dbpedia/genre']), (('album', 4), ('music', 38), 1, ['RelatedTo', 'UsedFor'])]"
1241,1241,T1444,GW4," The Genres of Kasabian are Indie rock, alternative rock, electronica, electronic rock, and space rock.  The Years active of Kasabian are 1997-present.  The Labels of Kasabian are Columbia, Sony Music, and RCA.  The Associated acts of Kasabian are Noel Fielding, Oasis, and Loose Tapestries. ",Kasabian is known for playing jazz music.,0,"the genres of kasabian are indie rock ,  alternative rock ,  electronica ,  electronic rock ,  and space rock .   the years active of kasabian are 1997 - present .   the labels of kasabian are columbia ,  sony music ,  and rca .   the associated acts of kasabian are noel fielding ,  oasis ,  and loose tapestries . ","[(('music', 6), ('genres', 1), 1, ['RelatedTo']), (('rock', 6), ('jazz', 5), 0, ['Co-Hyponym']), (('jazz', 5), ('rock', 6), 1, ['Co-Hyponym']), (('rock', 6), ('music', 6), 0, ['Hypernym', 'IsA', 'RelatedTo']), (('music', 6), ('rock', 6), 1, ['RelatedTo', 'Hyponym']), (('rock', 9), ('jazz', 5), 0, ['Co-Hyponym']), (('jazz', 5), ('rock', 9), 1, ['Co-Hyponym']), (('rock', 9), ('music', 6), 0, ['Hypernym', 'IsA', 'RelatedTo']), (('music', 6), ('rock', 9), 1, ['RelatedTo', 'Hyponym']), (('kasabian', 0), ('electronica', 11), 1, ['dbpedia/genre']), (('rock', 14), ('jazz', 5), 0, ['Co-Hyponym']), (('jazz', 5), ('rock', 14), 1, ['Co-Hyponym']), (('rock', 14), ('music', 6), 0, ['Hypernym', 'IsA', 'RelatedTo']), (('music', 6), ('rock', 14), 1, ['RelatedTo', 'Hyponym']), (('space', 17), ('music', 6), 0, ['HasContext']), (('rock', 18), ('jazz', 5), 0, ['Co-Hyponym']), (('jazz', 5), ('rock', 18), 1, ['Co-Hyponym']), (('rock', 18), ('music', 6), 0, ['Hypernym', 'IsA', 'RelatedTo']), (('music', 6), ('rock', 18), 1, ['RelatedTo', 'Hyponym']), (('music', 38), ('playing', 4), 0, ['RelatedTo', 'Co-Hyponym']), (('playing', 4), ('music', 38), 1, ['Co-Hyponym']), (('music', 38), ('jazz', 5), 0, ['RelatedTo', 'Hyponym']), (('jazz', 5), ('music', 38), 1, ['IsA', 'Hypernym', 'HasContext'])]"
1242,1242,T1446,GW28," The Born of Jennifer Aniston are February 11, 1969  (age 49)   Sherman Oaks, California, U.S..  The Residence of Jennifer Aniston are Bel Air, California, U.S..  The Education of Jennifer Aniston are Fiorello H. LaGuardia High School of Music & Art and Performing Arts.  The Years active of Jennifer Aniston are 1987-present. ",Jennifer Aniston went to school in New York.,2,"the born of jennifer aniston are february 11 ,  1969   ( age 49 )    sherman oaks ,  california ,  u . s .  .   the residence of jennifer aniston are bel air ,  california ,  u . s .  .   the education of jennifer aniston are fiorello h .  laguardia high school of music  &  art and performing arts .   the years active of jennifer aniston are 1987 - present . ","[(('born', 1), ('new', 6), 0, ['RelatedTo']), (('age', 11), ('school', 4), 0, ['Co-Hyponym']), (('school', 4), ('age', 11), 1, ['Co-Hyponym']), (('new', 6), ('age', 11), 1, ['RelatedTo']), (('education', 41), ('school', 4), 0, ['RelatedTo', 'Hyponym']), (('school', 4), ('education', 41), 1, ['Hypernym', 'IsA', 'RelatedTo', 'UsedFor']), (('high', 50), ('school', 4), 0, ['Hypernym']), (('school', 4), ('high', 50), 1, ['RelatedTo', 'Hyponym']), (('music', 53), ('school', 4), 0, ['RelatedTo']), (('art', 55), ('school', 4), 0, ['RelatedTo']), (('years', 61), ('school', 4), 0, ['Co-Hyponym']), (('school', 4), ('years', 61), 1, ['Co-Hyponym'])]"
1243,1243,T1446,GW28," The Parent(s) of Jennifer Aniston are Nancy Dow, and John Aniston.   The Education of Jennifer Aniston are Fiorello H. LaGuardia High School of Music & Art and Performing Arts.  The Occupation of Jennifer Aniston are Actress, film producer, and businesswoman.  The Net worth of Jennifer Aniston are US$200 million (May 2017 estimate). ",Jennifer Aniston owns multiple businesses.,1,"the parent ( s )  of jennifer aniston are nancy dow ,  and john aniston .    the education of jennifer aniston are fiorello h .  laguardia high school of music  &  art and performing arts .   the occupation of jennifer aniston are actress ,  film producer ,  and businesswoman .   the net worth of jennifer aniston are us $ 200 million  ( may 2017 estimate )  . ",
1244,1244,T1446,GW28," The Born of Jennifer Aniston are February 11, 1969  (age 49)   Sherman Oaks, California, U.S..  The Years active of Jennifer Aniston are 1987-present.  The Net worth of Jennifer Aniston are US$200 million (May 2017 estimate).  The Spouse(s) of Jennifer Aniston are Brad Pitt ( m.  2000;  div.  2005), and Justin Theroux ( m.  2015;  sep.  2017). ",Jennifer Aniston has been active since her early twenties.,0,"the born of jennifer aniston are february 11 ,  1969   ( age 49 )    sherman oaks ,  california ,  u . s .  .   the years active of jennifer aniston are 1987 - present .   the net worth of jennifer aniston are us $ 200 million  ( may 2017 estimate )  .   the spouse ( s )  of jennifer aniston are brad pitt  (  m .   2000 ;   div .   2005 )  ,  and justin theroux  (  m .   2015 ;   sep .   2017 )  . ","[(('age', 11), ('since', 5), 0, ['RelatedTo']), (('age', 11), ('twenties', 8), 0, ['Co-Hyponym']), (('twenties', 8), ('age', 11), 1, ['Co-Hyponym']), (('years', 25), ('twenties', 8), 0, ['Co-Hyponym']), (('twenties', 8), ('years', 25), 1, ['Co-Hyponym'])]"
1245,1245,T1446,GW74," The Born of Jennifer Aniston are February 11, 1969  (age 49)   Sherman Oaks, California, U.S..  The Education of Jennifer Aniston are Fiorello H. LaGuardia High School of Music & Art and Performing Arts.  The Years active of Jennifer Aniston are 1987-present.  The Net worth of Jennifer Aniston are US$200 million (May 2017 estimate). ",Jennifer  Aniston was at least 17 when she began her professional career.,2,"the born of jennifer aniston are february 11 ,  1969   ( age 49 )    sherman oaks ,  california ,  u . s .  .   the education of jennifer aniston are fiorello h .  laguardia high school of music  &  art and performing arts .   the years active of jennifer aniston are 1987 - present .   the net worth of jennifer aniston are us $ 200 million  ( may 2017 estimate )  . ","[(('born', 1), ('began', 8), 0, ['RelatedTo']), (('11', 7), ('17', 5), 0, ['Co-Hyponym']), (('17', 5), ('11', 7), 1, ['Co-Hyponym']), (('high', 34), ('professional', 10), 0, ['Synonym']), (('art', 39), ('career', 11), 0, ['RelatedTo']), (('million', 65), ('17', 5), 0, ['Co-Hyponym']), (('17', 5), ('million', 65), 1, ['Co-Hyponym'])]"
1246,1246,T1446,GW74," The Born of Jennifer Aniston are February 11, 1969  (age 49)   Sherman Oaks, California, U.S..  The Birth name of Jennifer Aniston are Jennifer Joanna Aniston.  The Parent(s) of Jennifer Aniston are Nancy Dow, and John Aniston.   The Spouse(s) of Jennifer Aniston are Brad Pitt ( m.  2000;  div.  2005), and Justin Theroux ( m.  2015;  sep.  2017). ",Jennifer  Aniston married Brad Pitt after her 31st birthday.,1,"the born of jennifer aniston are february 11 ,  1969   ( age 49 )    sherman oaks ,  california ,  u . s .  .   the birth name of jennifer aniston are jennifer joanna aniston .   the parent ( s )  of jennifer aniston are nancy dow ,  and john aniston .    the spouse ( s )  of jennifer aniston are brad pitt  (  m .   2000 ;   div .   2005 )  ,  and justin theroux  (  m .   2015 ;   sep .   2017 )  . ","[(('born', 1), ('birthday', 8), 0, ['RelatedTo']), (('birthday', 8), ('born', 1), 1, ['RelatedTo']), (('age', 11), ('birthday', 8), 0, ['RelatedTo']), (('birthday', 8), ('age', 11), 1, ['RelatedTo', 'Antonym']), (('birth', 25), ('married', 2), 0, ['Co-Hyponym']), (('married', 2), ('birth', 25), 1, ['Co-Hyponym']), (('birthday', 8), ('birth', 25), 1, ['RelatedTo', 'Antonym', 'DerivedFrom']), (('married', 2), ('spouse', 52), 1, ['RelatedTo'])]"
1247,1247,T1446,GW74," The Born of Jennifer Aniston are February 11, 1969  (age 49)   Sherman Oaks, California, U.S..  The Birth name of Jennifer Aniston are Jennifer Joanna Aniston.  The Residence of Jennifer Aniston are Bel Air, California, U.S..  The Years active of Jennifer Aniston are 1987-present. ",Jennifer Aniston resides in a different state from where she was born.,0,"the born of jennifer aniston are february 11 ,  1969   ( age 49 )    sherman oaks ,  california ,  u . s .  .   the birth name of jennifer aniston are jennifer joanna aniston .   the residence of jennifer aniston are bel air ,  california ,  u . s .  .   the years active of jennifer aniston are 1987 - present . ","[(('age', 11), ('born', 11), 0, ['RelatedTo']), (('california', 17), ('state', 6), 0, ['IsA', 'RelatedTo']), (('birth', 25), ('born', 11), 0, ['RelatedTo']), (('born', 11), ('birth', 25), 1, ['RelatedTo']), (('name', 26), ('state', 6), 0, ['Hypernym', 'Co-Hyponym']), (('state', 6), ('name', 26), 1, ['Co-Hyponym', 'Hyponym']), (('california', 44), ('state', 6), 0, ['IsA', 'RelatedTo']), (('present', 60), ('state', 6), 0, ['Hypernym', 'MannerOf']), (('state', 6), ('present', 60), 1, ['Hyponym'])]"
1248,1248,T1446,GW1," The Born of Jennifer Aniston are February 11, 1969  (age 49)   Sherman Oaks, California, U.S..  The Education of Jennifer Aniston are Fiorello H. LaGuardia High School of Music & Art and Performing Arts.  The Years active of Jennifer Aniston are 1987-present.  The Net worth of Jennifer Aniston are US$200 million (May 2017 estimate). ",Jennifer Aniston's career has spanned more than three decades thus far.,2,"the born of jennifer aniston are february 11 ,  1969   ( age 49 )    sherman oaks ,  california ,  u . s .  .   the education of jennifer aniston are fiorello h .  laguardia high school of music  &  art and performing arts .   the years active of jennifer aniston are 1987 - present .   the net worth of jennifer aniston are us $ 200 million  ( may 2017 estimate )  . ","[(('february', 6), ('three', 9), 0, ['RelatedTo']), (('age', 11), ('three', 9), 0, ['RelatedTo']), (('art', 39), ('career', 4), 0, ['RelatedTo']), (('art', 39), ('three', 9), 0, ['RelatedTo']), (('three', 9), ('years', 45), 1, ['RelatedTo'])]"
1249,1249,T1446,GW1," The Born of Jennifer Aniston are February 11, 1969  (age 49)   Sherman Oaks, California, U.S..  The Residence of Jennifer Aniston are Bel Air, California, U.S..  The Education of Jennifer Aniston are Fiorello H. LaGuardia High School of Music & Art and Performing Arts.  The Spouse(s) of Jennifer Aniston are Brad Pitt ( m.  2000;  div.  2005), and Justin Theroux ( m.  2015;  sep.  2017). ",Jennifer Aniston has always lived in California.,1,"the born of jennifer aniston are february 11 ,  1969   ( age 49 )    sherman oaks ,  california ,  u . s .  .   the residence of jennifer aniston are bel air ,  california ,  u . s .  .   the education of jennifer aniston are fiorello h .  laguardia high school of music  &  art and performing arts .   the spouse ( s )  of jennifer aniston are brad pitt  (  m .   2000 ;   div .   2005 )  ,  and justin theroux  (  m .   2015 ;   sep .   2017 )  . ","[(('age', 11), ('lived', 4), 0, ['RelatedTo']), (('music', 53), ('always', 3), 0, ['IsA'])]"
1250,1250,T1446,GW1," The Born of Jennifer Aniston are February 11, 1969  (age 49)   Sherman Oaks, California, U.S..  The Birth name of Jennifer Aniston are Jennifer Joanna Aniston.  The Years active of Jennifer Aniston are 1987-present.  The Spouse(s) of Jennifer Aniston are Brad Pitt ( m.  2000;  div.  2005), and Justin Theroux ( m.  2015;  sep.  2017). ",The Fall of 1969 is when Jennifer Aniston was born.,0,"the born of jennifer aniston are february 11 ,  1969   ( age 49 )    sherman oaks ,  california ,  u . s .  .   the birth name of jennifer aniston are jennifer joanna aniston .   the years active of jennifer aniston are 1987 - present .   the spouse ( s )  of jennifer aniston are brad pitt  (  m .   2000 ;   div .   2005 )  ,  and justin theroux  (  m .   2015 ;   sep .   2017 )  . ","[(('age', 11), ('born', 9), 0, ['RelatedTo']), (('birth', 25), ('born', 9), 0, ['RelatedTo']), (('born', 9), ('birth', 25), 1, ['RelatedTo'])]"
1251,1251,T1449,GW84," The High school of Kareem Abdul-Jabbar are Power Memorial (Manhattan, New York).  The College of Kareem Abdul-Jabbar are UCLA (1966-1969).  The NBA draft of Kareem Abdul-Jabbar are 1969 / Round: 1 / Pick: 1st overall.  The Playing career of Kareem Abdul-Jabbar are 1969-1989. ",Kareem Abdul-Jabbar went to college in the 1960s.,2,"the high school of kareem abdul - jabbar are power memorial  ( manhattan ,  new york )  .   the college of kareem abdul - jabbar are ucla  ( 1966 - 1969 )  .   the nba draft of kareem abdul - jabbar are 1969  /  round 1st overall .   the playing career of kareem abdul - jabbar are 1969 - 1989 . ","[(('college', 6), ('high', 1), 1, ['RelatedTo']), (('school', 2), ('college', 6), 0, ['RelatedTo', 'Antonym', 'Synonym', 'Co-Hyponym']), (('college', 6), ('school', 2), 1, ['IsA', 'RelatedTo', 'Co-Hyponym'])]"
1252,1252,T1449,GW84," The High school of Kareem Abdul-Jabbar are Power Memorial (Manhattan, New York).  The College of Kareem Abdul-Jabbar are UCLA (1966-1969).  The NBA draft of Kareem Abdul-Jabbar are 1969 / Round: 1 / Pick: 1st overall.  The Playing career of Kareem Abdul-Jabbar are 1969-1989. ",Kareem Abdul-Jabbar won awards his rookie year in the NBA.,1,"the high school of kareem abdul - jabbar are power memorial  ( manhattan ,  new york )  .   the college of kareem abdul - jabbar are ucla  ( 1966 - 1969 )  .   the nba draft of kareem abdul - jabbar are 1969  /  round 1st overall .   the playing career of kareem abdul - jabbar are 1969 - 1989 . ","[(('school', 2), ('year', 8), 0, ['Co-Hyponym']), (('year', 8), ('school', 2), 1, ['RelatedTo', 'Co-Hyponym']), (('year', 8), ('new', 14), 1, ['RelatedTo']), (('year', 8), ('college', 19), 1, ['RelatedTo']), (('draft', 35), ('rookie', 7), 0, ['RelatedTo'])]"
1253,1253,T1449,GW84," The High school of Kareem Abdul-Jabbar are Power Memorial (Manhattan, New York).  The College of Kareem Abdul-Jabbar are UCLA (1966-1969).  The NBA draft of Kareem Abdul-Jabbar are 1969 / Round: 1 / Pick: 1st overall.  The Playing career of Kareem Abdul-Jabbar are 1969-1989. ",Kareem Abdul-Jabbar played basketball for over four decades.,0,"the high school of kareem abdul - jabbar are power memorial  ( manhattan ,  new york )  .   the college of kareem abdul - jabbar are ucla  ( 1966 - 1969 )  .   the nba draft of kareem abdul - jabbar are 1969  /  round 1st overall .   the playing career of kareem abdul - jabbar are 1969 - 1989 . ","[(('college', 19), ('four', 8), 0, ['RelatedTo']), (('basketball', 5), ('round', 44), 1, ['HasProperty'])]"
1254,1254,T1449,GW4," The High school of Kareem Abdul-Jabbar are Power Memorial (Manhattan, New York).  The College of Kareem Abdul-Jabbar are UCLA (1966-1969).  The NBA draft of Kareem Abdul-Jabbar are 1969 / Round: 1 / Pick: 1st overall.  The Playing career of Kareem Abdul-Jabbar are 1969-1989. ",Kareem Abdul-Jabbar was a first round pick for basketball.,2,"the high school of kareem abdul - jabbar are power memorial  ( manhattan ,  new york )  .   the college of kareem abdul - jabbar are ucla  ( 1966 - 1969 )  .   the nba draft of kareem abdul - jabbar are 1969  /  round 1st overall .   the playing career of kareem abdul - jabbar are 1969 - 1989 . ","[(('high', 1), ('first', 6), 0, ['Co-Hyponym']), (('first', 6), ('high', 1), 1, ['Co-Hyponym']), (('school', 2), ('first', 6), 0, ['RelatedTo']), (('round', 44), ('pick', 8), 0, ['Co-Hyponym']), (('pick', 8), ('round', 44), 1, ['Co-Hyponym']), (('basketball', 10), ('round', 44), 1, ['HasProperty']), (('1st', 45), ('first', 6), 0, ['RelatedTo', 'Synonym']), (('first', 6), ('1st', 45), 1, ['Synonym']), (('playing', 49), ('pick', 8), 0, ['Co-Hyponym']), (('pick', 8), ('playing', 49), 1, ['Co-Hyponym']), (('career', 50), ('round', 7), 0, ['Co-Hyponym']), (('round', 7), ('career', 50), 1, ['Co-Hyponym'])]"
1255,1255,T1449,GW4," The High school of Kareem Abdul-Jabbar are Power Memorial (Manhattan, New York).  The NBA draft of Kareem Abdul-Jabbar are 1969 / Round: 1 / Pick: 1st overall.  The Playing career of Kareem Abdul-Jabbar are 1969-1989.  The Number of Kareem Abdul-Jabbar are 33.  ",Kareem Abdul-Jabbar won the majority of the games he was in.,1,"the high school of kareem abdul - jabbar are power memorial  ( manhattan ,  new york )  .   the nba draft of kareem abdul - jabbar are 1969  /  round 1st overall .   the playing career of kareem abdul - jabbar are 1969 - 1989 .   the number of kareem abdul - jabbar are 33 . ","[(('playing', 34), ('games', 9), 0, ['RelatedTo']), (('number', 47), ('majority', 6), 0, ['Hyponym']), (('majority', 6), ('number', 47), 1, ['IsA', 'Hypernym'])]"
