,index,table_id,annotator_id,premise,hypothesis,label,premise_cleaned,Rel_with_toks
1297,1297,T1574,GW0," The Born of John Wilkinson are 1728 Little Clifton, Cumberland, England.  The Resting place of John Wilkinson are Lindale Church, Lindale-in-Cartmel, England.  The Residence of John Wilkinson are The Lawns, Broseley, Shropshire (and elsewhere).  The Occupation of John Wilkinson are Ironmaster, Entrepreneur, builder of first iron boat, and partner in world's first iron bridge. ",John Wilkinson built the world's largest iron boat.,1,"the born of john wilkinson are 1728 little clifton ,  cumberland ,  england .   the resting place of john wilkinson are lindale church ,  lindale - in - cartmel ,  england .   the residence of john wilkinson are the lawns ,  broseley ,  shropshire  ( and elsewhere )  .   the occupation of john wilkinson are ironmaster ,  entrepreneur ,  builder of first iron boat ,  and partner in world ' s first iron bridge . ","[(('born', 1), ('world', 4), 0, ['RelatedTo']), (('world', 4), ('little', 7), 1, ['IsA', 'HasProperty']), (('boat', 9), ('little', 7), 1, ['RelatedTo']), (('john', 0), ('place', 16), 1, ['RelatedTo']), (('world', 4), ('place', 16), 1, ['RelatedTo']), (('ironmaster', 55), ('iron', 8), 0, ['DerivedFrom', 'RelatedTo'])]"
1298,1298,T1574,GW0," The Born of John Wilkinson are 1728 Little Clifton, Cumberland, England.  John Wilkinson was Died on 14 July 1808 (1808-07-14)  (aged 79-80)  Bradley, Staffordshire, England.  The Resting place of John Wilkinson are Lindale Church, Lindale-in-Cartmel, England.  The Occupation of John Wilkinson are Ironmaster, Entrepreneur, builder of first iron boat, and partner in world's first iron bridge. ",The world's first iron bridge was built by multiple man.,2,"the born of john wilkinson are 1728 little clifton ,  cumberland ,  england .   john wilkinson was died on 14 july 1808  ( 1808 - 07 - 14 )    ( aged 79 - 80 )   bradley ,  staffordshire ,  england .   the resting place of john wilkinson are lindale church ,  lindale - in - cartmel ,  england .   the occupation of john wilkinson are ironmaster ,  entrepreneur ,  builder of first iron boat ,  and partner in world ' s first iron bridge . ","[(('born', 1), ('world', 1), 0, ['RelatedTo']), (('born', 1), ('first', 4), 0, ['RelatedTo']), (('world', 1), ('little', 7), 1, ['IsA', 'HasProperty']), (('bridge', 6), ('england', 12), 1, ['RelatedTo']), (('bridge', 6), ('england', 39), 1, ['RelatedTo']), (('world', 1), ('place', 43), 1, ['RelatedTo']), (('first', 4), ('place', 43), 1, ['RelatedTo']), (('bridge', 6), ('england', 57), 1, ['RelatedTo']), (('ironmaster', 65), ('iron', 5), 0, ['DerivedFrom', 'RelatedTo']), (('builder', 69), ('man', 11), 0, ['RelatedTo']), (('partner', 76), ('man', 11), 0, ['Co-Hyponym']), (('man', 11), ('partner', 76), 1, ['Co-Hyponym']), (('world', 78), ('man', 11), 0, ['Hypernym', 'Synonym']), (('man', 11), ('world', 78), 1, ['Synonym', 'Hyponym']), (('bridge', 83), ('man', 11), 0, ['RelatedTo'])]"
1299,1299,T1574,GW84," The Born of John Wilkinson are 1728 Little Clifton, Cumberland, England.  John Wilkinson was Died on 14 July 1808 (1808-07-14)  (aged 79-80)  Bradley, Staffordshire, England.  The Cause of death of John Wilkinson are Diabetes.  The Residence of John Wilkinson are The Lawns, Broseley, Shropshire (and elsewhere). ",John Wilkinson died from gunshots.,0,"the born of john wilkinson are 1728 little clifton ,  cumberland ,  england .   john wilkinson was died on 14 july 1808  ( 1808 - 07 - 14 )    ( aged 79 - 80 )   bradley ,  staffordshire ,  england .   the cause of death of john wilkinson are diabetes .   the residence of john wilkinson are the lawns ,  broseley ,  shropshire  ( and elsewhere )  . ","[(('born', 1), ('died', 2), 0, ['Antonym', 'RelatedTo', 'DistinctFrom']), (('cause', 42), ('john', 0), 0, ['Hyponym']), (('john', 0), ('cause', 42), 1, ['Hypernym'])]"
1300,1300,T1574,GW84," The Born of John Wilkinson are 1728 Little Clifton, Cumberland, England.  The Cause of death of John Wilkinson are Diabetes.  The Resting place of John Wilkinson are Lindale Church, Lindale-in-Cartmel, England.  The Occupation of John Wilkinson are Ironmaster, Entrepreneur, builder of first iron boat, and partner in world's first iron bridge. ",John Wilkinson was best known as an entrepreneur.,1,"the born of john wilkinson are 1728 little clifton ,  cumberland ,  england .   the cause of death of john wilkinson are diabetes .   the resting place of john wilkinson are lindale church ,  lindale - in - cartmel ,  england .   the occupation of john wilkinson are ironmaster ,  entrepreneur ,  builder of first iron boat ,  and partner in world ' s first iron bridge . ","[(('cause', 15), ('john', 0), 0, ['Hyponym']), (('john', 0), ('cause', 15), 1, ['Hypernym']), (('cause', 15), ('best', 3), 0, ['Hyponym']), (('best', 3), ('cause', 15), 1, ['Hypernym']), (('cause', 15), ('entrepreneur', 7), 0, ['Hyponym']), (('entrepreneur', 7), ('cause', 15), 1, ['Hypernym']), (('john', 0), ('place', 26), 1, ['RelatedTo']), (('best', 3), ('place', 26), 1, ['RelatedTo']), (('best', 3), ('first', 54), 1, ['RelatedTo']), (('partner', 59), ('best', 3), 0, ['Co-Hyponym']), (('best', 3), ('partner', 59), 1, ['Co-Hyponym']), (('best', 3), ('first', 64), 1, ['RelatedTo'])]"
1301,1301,T1574,GW84," The Born of John Wilkinson are 1728 Little Clifton, Cumberland, England.  John Wilkinson was Died on 14 July 1808 (1808-07-14)  (aged 79-80)  Bradley, Staffordshire, England.  The Cause of death of John Wilkinson are Diabetes.  The Occupation of John Wilkinson are Ironmaster, Entrepreneur, builder of first iron boat, and partner in world's first iron bridge. ",John Wilkinson was born and died in same country.,2,"the born of john wilkinson are 1728 little clifton ,  cumberland ,  england .   john wilkinson was died on 14 july 1808  ( 1808 - 07 - 14 )    ( aged 79 - 80 )   bradley ,  staffordshire ,  england .   the cause of death of john wilkinson are diabetes .   the occupation of john wilkinson are ironmaster ,  entrepreneur ,  builder of first iron boat ,  and partner in world ' s first iron bridge . ","[(('born', 1), ('died', 5), 0, ['Antonym', 'RelatedTo', 'DistinctFrom']), (('england', 12), ('country', 8), 0, ['IsA']), (('country', 8), ('england', 12), 1, ['RelatedTo']), (('born', 3), ('died', 17), 1, ['Antonym', 'RelatedTo', 'DistinctFrom']), (('england', 39), ('country', 8), 0, ['IsA']), (('country', 8), ('england', 39), 1, ['RelatedTo']), (('cause', 42), ('john', 0), 0, ['Hyponym']), (('john', 0), ('cause', 42), 1, ['Hypernym']), (('born', 3), ('death', 44), 1, ['Antonym']), (('occupation', 52), ('country', 8), 0, ['RelatedTo']), (('born', 3), ('first', 63), 1, ['RelatedTo']), (('born', 3), ('world', 70), 1, ['RelatedTo']), (('world', 70), ('country', 8), 0, ['Co-Hyponym']), (('country', 8), ('world', 70), 1, ['AtLocation', 'RelatedTo', 'Co-Hyponym']), (('born', 3), ('first', 73), 1, ['RelatedTo'])]"
1302,1302,T1574,GW4," The Born of John Wilkinson are 1728 Little Clifton, Cumberland, England.  John Wilkinson was Died on 14 July 1808 (1808-07-14)  (aged 79-80)  Bradley, Staffordshire, England.  The Residence of John Wilkinson are The Lawns, Broseley, Shropshire (and elsewhere).  The Occupation of John Wilkinson are Ironmaster, Entrepreneur, builder of first iron boat, and partner in world's first iron bridge. ",John Wilkinson was known for their wooden working.,0,"the born of john wilkinson are 1728 little clifton ,  cumberland ,  england .   john wilkinson was died on 14 july 1808  ( 1808 - 07 - 14 )    ( aged 79 - 80 )   bradley ,  staffordshire ,  england .   the residence of john wilkinson are the lawns ,  broseley ,  shropshire  ( and elsewhere )  .   the occupation of john wilkinson are ironmaster ,  entrepreneur ,  builder of first iron boat ,  and partner in world ' s first iron bridge . ","[(('boat', 72), ('wooden', 6), 0, ['RelatedTo'])]"
1303,1303,T1574,GW4," The Resting place of John Wilkinson are Lindale Church, Lindale-in-Cartmel, England.  The Residence of John Wilkinson are The Lawns, Broseley, Shropshire (and elsewhere).  The Nationality of John Wilkinson are British.  The Occupation of John Wilkinson are Ironmaster, Entrepreneur, builder of first iron boat, and partner in world's first iron bridge. ",John Wilkinson won awards for their iron boat.,1,"the resting place of john wilkinson are lindale church ,  lindale - in - cartmel ,  england .   the residence of john wilkinson are the lawns ,  broseley ,  shropshire  ( and elsewhere )  .   the nationality of john wilkinson are british .   the occupation of john wilkinson are ironmaster ,  entrepreneur ,  builder of first iron boat ,  and partner in world ' s first iron bridge . ","[(('john', 0), ('place', 2), 1, ['RelatedTo']), (('ironmaster', 49), ('iron', 6), 0, ['DerivedFrom', 'RelatedTo'])]"
1304,1304,T1574,GW4," The Born of John Wilkinson are 1728 Little Clifton, Cumberland, England.  John Wilkinson was Died on 14 July 1808 (1808-07-14)  (aged 79-80)  Bradley, Staffordshire, England.  The Resting place of John Wilkinson are Lindale Church, Lindale-in-Cartmel, England.  The Occupation of John Wilkinson are Ironmaster, Entrepreneur, builder of first iron boat, and partner in world's first iron bridge. ",John Wilkinson was born in the United Kingdom.,2,"the born of john wilkinson are 1728 little clifton ,  cumberland ,  england .   john wilkinson was died on 14 july 1808  ( 1808 - 07 - 14 )    ( aged 79 - 80 )   bradley ,  staffordshire ,  england .   the resting place of john wilkinson are lindale church ,  lindale - in - cartmel ,  england .   the occupation of john wilkinson are ironmaster ,  entrepreneur ,  builder of first iron boat ,  and partner in world ' s first iron bridge . ","[(('born', 3), ('died', 17), 1, ['Antonym', 'RelatedTo', 'DistinctFrom']), (('john', 0), ('place', 43), 1, ['RelatedTo']), (('born', 3), ('first', 71), 1, ['RelatedTo']), (('born', 3), ('world', 78), 1, ['RelatedTo']), (('world', 78), ('kingdom', 7), 0, ['Co-Hyponym']), (('kingdom', 7), ('world', 78), 1, ['Co-Hyponym']), (('born', 3), ('first', 81), 1, ['RelatedTo'])]"
1305,1305,T1575,GW4," The King of Kingdom of Great Joseon are Jeong Do-jeon (1392 - 1398), Taejong (3rd) (1400 - 1418), Sejong the Great (4th) (1418 - 1450), Jeongjo (22nd) (1776 - 1800), and Gojong (26th) (1863 - 1897).  The Elevation to empire  of Kingdom of Great Joseon are 13 October 1897.  The Coup of 1388  of Kingdom of Great Joseon are 22 May 1388-3 June 1388.  The Coronation of Taejo  of Kingdom of Great Joseon are 17 July 1392. ",The Kingdom of Great Joseon had 3 main kings.,0,"the king of kingdom of great joseon are jeong do - jeon  ( 1392  -  1398 )  ,  taejong  ( 3rd )   ( 1400  -  1418 )  ,  sejong the great  ( 4th )   ( 1418  -  1450 )  ,  jeongjo  ( 22nd )   ( 1776  -  1800 )  ,  and gojong  ( 26th )   ( 1863  -  1897 )  .   the elevation to empire  of kingdom of great joseon are 13 october 1897 .   the coup of 1388  of kingdom of great joseon are 22 may 1388 - 3 june 1388 .   the coronation of taejo  of kingdom of great joseon are 17 july 1392 . ","[(('king', 1), ('kingdom', 1), 0, ['HasA']), (('kingdom', 1), ('king', 1), 1, ['DerivedFrom', 'RelatedTo']), (('king', 1), ('great', 3), 0, ['RelatedTo']), (('kings', 8), ('king', 1), 1, ['FormOf', 'RelatedTo']), (('kingdom', 3), ('kings', 8), 0, ['RelatedTo']), (('empire', 64), ('kingdom', 1), 0, ['RelatedTo', 'Co-Hyponym']), (('kingdom', 1), ('empire', 64), 1, ['RelatedTo', 'Co-Hyponym']), (('kingdom', 66), ('kings', 8), 0, ['RelatedTo']), (('kingdom', 80), ('kings', 8), 0, ['RelatedTo']), (('main', 7), ('may', 86), 1, ['EtymologicallyRelatedTo']), (('kingdom', 98), ('kings', 8), 0, ['RelatedTo'])]"
1306,1306,T1575,GW4, The Promulgation of the Korean alphabet  of Kingdom of Great Joseon are 9 October 1446.  The Japanese invasions  of Kingdom of Great Joseon are 1592-1598.  The Japan-Korea Treaty of 1876  of Kingdom of Great Joseon are 26 February 1876.  The Annexation of Korea by Japan  of Kingdom of Great Joseon are 22 August 1910.  ,The Kingdom of Great Joseon was given back to Korea after Japan annexed it.,1,the promulgation of the korean alphabet  of kingdom of great joseon are 9 october 1446 .   the japanese invasions  of kingdom of great joseon are 1592 - 1598 .   the japan - korea treaty of 1876  of kingdom of great joseon are 26 february 1876 .   the annexation of korea by japan  of kingdom of great joseon are 22 august 1910 . ,"[(('joseon', 4), ('korean', 4), 1, ['RelatedTo']), (('korean', 4), ('korea', 9), 0, ['DerivedFrom', 'Synonym']), (('joseon', 10), ('korea', 9), 0, ['RelatedTo']), (('japanese', 17), ('japan', 11), 0, ['DerivedFrom', 'HasContext', 'RelatedTo']), (('joseon', 23), ('korea', 9), 0, ['RelatedTo']), (('japan', 30), ('korea', 9), 0, ['RelatedTo']), (('joseon', 4), ('korea', 32), 1, ['RelatedTo']), (('japan', 11), ('korea', 32), 1, ['RelatedTo']), (('joseon', 40), ('korea', 9), 0, ['RelatedTo']), (('annexation', 47), ('annexed', 12), 0, ['RelatedTo']), (('joseon', 4), ('korea', 49), 1, ['RelatedTo']), (('japan', 11), ('korea', 49), 1, ['RelatedTo']), (('japan', 51), ('korea', 9), 0, ['RelatedTo']), (('joseon', 56), ('korea', 9), 0, ['RelatedTo'])]"
1307,1307,T1575,GW4," The Religion of Kingdom of Great Joseon are Confucianism (state ideology), Buddhism, Shamanism, and Christianity (recognized in 1886).  The Government of Kingdom of Great Joseon are Absolute monarchy.  The Elevation to empire  of Kingdom of Great Joseon are 13 October 1897.  The Coup of 1388  of Kingdom of Great Joseon are 22 May 1388-3 June 1388. ",The Kingdom of Great Joseon was ruled under a democracy.,2,"the religion of kingdom of great joseon are confucianism  ( state ideology )  ,  buddhism ,  shamanism ,  and christianity  ( recognized in 1886 )  .   the government of kingdom of great joseon are absolute monarchy .   the elevation to empire  of kingdom of great joseon are 13 october 1897 .   the coup of 1388  of kingdom of great joseon are 22 may 1388 - 3 june 1388 . ","[(('state', 10), ('kingdom', 1), 0, ['Hyponym']), (('kingdom', 1), ('state', 10), 1, ['Hypernym', 'RelatedTo']), (('ideology', 11), ('democracy', 9), 0, ['Hyponym']), (('democracy', 9), ('ideology', 11), 1, ['Hypernym']), (('kingdom', 1), ('christianity', 19), 1, ['HasContext']), (('kingdom', 1), ('government', 27), 1, ['UsedFor']), (('government', 27), ('democracy', 9), 0, ['AtLocation']), (('democracy', 9), ('government', 27), 1, ['HasContext', 'RelatedTo']), (('monarchy', 35), ('kingdom', 1), 0, ['Synonym', 'RelatedTo', 'Hyponym']), (('kingdom', 1), ('monarchy', 35), 1, ['Hypernym', 'AtLocation', 'RelatedTo', 'IsA']), (('democracy', 9), ('monarchy', 35), 1, ['SimilarTo']), (('empire', 40), ('kingdom', 1), 0, ['RelatedTo', 'Co-Hyponym']), (('kingdom', 1), ('empire', 40), 1, ['RelatedTo', 'Co-Hyponym']), (('empire', 40), ('ruled', 6), 0, ['RelatedTo'])]"
1308,1308,T1575,GW28," The First and second Manchu invasions  of Kingdom of Great Joseon are 1627, and 1636-1637.  The Religion of Kingdom of Great Joseon are Confucianism (state ideology), Buddhism, Shamanism, and Christianity (recognized in 1886).  The King of Kingdom of Great Joseon are Jeong Do-jeon (1392 - 1398), Taejong (3rd) (1400 - 1418), Sejong the Great (4th) (1418 - 1450), Jeongjo (22nd) (1776 - 1800), and Gojong (26th) (1863 - 1897).  The Coronation of Taejo  of Kingdom of Great Joseon are 17 July 1392. ",Multitheism was present in the Kingdom of Great Joseon.,0,"the first and second manchu invasions  of kingdom of great joseon are 1627 ,  and 1636 - 1637 .   the religion of kingdom of great joseon are confucianism  ( state ideology )  ,  buddhism ,  shamanism ,  and christianity  ( recognized in 1886 )  .   the king of kingdom of great joseon are jeong do - jeon  ( 1392  -  1398 )  ,  taejong  ( 3rd )   ( 1400  -  1418 )  ,  sejong the great  ( 4th )   ( 1418  -  1450 )  ,  jeongjo  ( 22nd )   ( 1776  -  1800 )  ,  and gojong  ( 26th )   ( 1863  -  1897 )  .   the coronation of taejo  of kingdom of great joseon are 17 july 1392 . ","[(('state', 29), ('present', 2), 0, ['Hyponym']), (('present', 2), ('state', 29), 1, ['Hypernym', 'MannerOf']), (('state', 29), ('kingdom', 5), 0, ['Hyponym']), (('kingdom', 5), ('state', 29), 1, ['Hypernym', 'RelatedTo']), (('kingdom', 5), ('christianity', 38), 1, ['HasContext']), (('king', 46), ('kingdom', 5), 0, ['HasA']), (('kingdom', 5), ('king', 46), 1, ['DerivedFrom', 'RelatedTo']), (('king', 46), ('great', 7), 0, ['RelatedTo'])]"
1309,1309,T1575,GW28," The Government of Kingdom of Great Joseon are Absolute monarchy.  The Common languages of Kingdom of Great Joseon are Korean.  The Religion of Kingdom of Great Joseon are Confucianism (state ideology), Buddhism, Shamanism, and Christianity (recognized in 1886).  The First and second Manchu invasions  of Kingdom of Great Joseon are 1627, and 1636-1637. ",Buddhism was the most popular religion in the Kingdom of Great Joseon.,1,"the government of kingdom of great joseon are absolute monarchy .   the common languages of kingdom of great joseon are korean .   the religion of kingdom of great joseon are confucianism  ( state ideology )  ,  buddhism ,  shamanism ,  and christianity  ( recognized in 1886 )  .   the first and second manchu invasions  of kingdom of great joseon are 1627 ,  and 1636 - 1637 . ","[(('kingdom', 8), ('government', 1), 1, ['UsedFor']), (('monarchy', 9), ('kingdom', 8), 0, ['Synonym', 'RelatedTo', 'Hyponym']), (('kingdom', 8), ('monarchy', 9), 1, ['Hypernym', 'AtLocation', 'RelatedTo', 'IsA']), (('joseon', 11), ('korean', 20), 1, ['RelatedTo']), (('religion', 23), ('buddhism', 0), 0, ['RelatedTo']), (('buddhism', 0), ('religion', 23), 1, ['HasContext', 'IsA', 'PartOf']), (('state', 32), ('kingdom', 8), 0, ['Hyponym']), (('kingdom', 8), ('state', 32), 1, ['Hypernym', 'RelatedTo']), (('religion', 5), ('ideology', 33), 1, ['RelatedTo']), (('buddhism', 36), ('religion', 5), 0, ['HasContext', 'IsA', 'PartOf']), (('religion', 5), ('buddhism', 36), 1, ['RelatedTo']), (('shamanism', 38), ('religion', 5), 0, ['Hypernym', 'IsA']), (('religion', 5), ('shamanism', 38), 1, ['Hyponym']), (('christianity', 41), ('religion', 5), 0, ['HasContext', 'RelatedTo', 'IsA', 'PartOf']), (('religion', 5), ('christianity', 41), 1, ['RelatedTo']), (('kingdom', 8), ('christianity', 41), 1, ['HasContext'])]"
1310,1310,T1575,GW28," The Japanese invasions  of Kingdom of Great Joseon are 1592-1598.  The First and second Manchu invasions  of Kingdom of Great Joseon are 1627, and 1636-1637.  The King of Kingdom of Great Joseon are Jeong Do-jeon (1392 - 1398), Taejong (3rd) (1400 - 1418), Sejong the Great (4th) (1418 - 1450), Jeongjo (22nd) (1776 - 1800), and Gojong (26th) (1863 - 1897).  The Annexation of Korea by Japan  of Kingdom of Great Joseon are 22 August 1910.  ",Manchu invaded Kingdom of Great Joseon more than once.,2,"the japanese invasions  of kingdom of great joseon are 1592 - 1598 .   the first and second manchu invasions  of kingdom of great joseon are 1627 ,  and 1636 - 1637 .   the king of kingdom of great joseon are jeong do - jeon  ( 1392  -  1398 )  ,  taejong  ( 3rd )   ( 1400  -  1418 )  ,  sejong the great  ( 4th )   ( 1418  -  1450 )  ,  jeongjo  ( 22nd )   ( 1776  -  1800 )  ,  and gojong  ( 26th )   ( 1863  -  1897 )  .   the annexation of korea by japan  of kingdom of great joseon are 22 august 1910 . ","[(('king', 33), ('kingdom', 2), 0, ['HasA']), (('kingdom', 2), ('king', 33), 1, ['DerivedFrom', 'RelatedTo']), (('king', 33), ('great', 4), 0, ['RelatedTo']), (('joseon', 5), ('korea', 96), 1, ['RelatedTo'])]"
1311,1311,T1575,GW74," The Promulgation of the Korean alphabet  of Kingdom of Great Joseon are 9 October 1446.  The Religion of Kingdom of Great Joseon are Confucianism (state ideology), Buddhism, Shamanism, and Christianity (recognized in 1886).  The King of Kingdom of Great Joseon are Jeong Do-jeon (1392 - 1398), Taejong (3rd) (1400 - 1418), Sejong the Great (4th) (1418 - 1450), Jeongjo (22nd) (1776 - 1800), and Gojong (26th) (1863 - 1897).  The Coronation of Taejo  of Kingdom of Great Joseon are 17 July 1392. ",Christianity was a recognised religion during the reign of Jeongjo (22nd).,0,"the promulgation of the korean alphabet  of kingdom of great joseon are 9 october 1446 .   the religion of kingdom of great joseon are confucianism  ( state ideology )  ,  buddhism ,  shamanism ,  and christianity  ( recognized in 1886 )  .   the king of kingdom of great joseon are jeong do - jeon  ( 1392  -  1398 )  ,  taejong  ( 3rd )   ( 1400  -  1418 )  ,  sejong the great  ( 4th )   ( 1418  -  1450 )  ,  jeongjo  ( 22nd )   ( 1776  -  1800 )  ,  and gojong  ( 26th )   ( 1863  -  1897 )  .   the coronation of taejo  of kingdom of great joseon are 17 july 1392 . ","[(('kingdom', 7), ('christianity', 0), 0, ['HasContext']), (('religion', 17), ('christianity', 0), 0, ['RelatedTo']), (('christianity', 0), ('religion', 17), 1, ['HasContext', 'RelatedTo', 'IsA', 'PartOf']), (('kingdom', 19), ('christianity', 0), 0, ['HasContext']), (('state', 26), ('reign', 7), 0, ['Hyponym']), (('reign', 7), ('state', 26), 1, ['Hypernym']), (('religion', 4), ('ideology', 27), 1, ['RelatedTo']), (('buddhism', 30), ('religion', 4), 0, ['HasContext', 'IsA', 'PartOf']), (('religion', 4), ('buddhism', 30), 1, ['RelatedTo']), (('shamanism', 32), ('religion', 4), 0, ['Hypernym', 'IsA']), (('religion', 4), ('shamanism', 32), 1, ['Hyponym']), (('christianity', 35), ('religion', 4), 0, ['HasContext', 'RelatedTo', 'IsA', 'PartOf']), (('religion', 4), ('christianity', 35), 1, ['RelatedTo']), (('recognized', 37), ('recognised', 3), 0, ['Synonym']), (('recognised', 3), ('recognized', 37), 1, ['Synonym']), (('kingdom', 45), ('christianity', 0), 0, ['HasContext']), (('kingdom', 108), ('christianity', 0), 0, ['HasContext'])]"
1312,1312,T1575,GW74," The Promulgation of the Korean alphabet  of Kingdom of Great Joseon are 9 October 1446.  The Common languages of Kingdom of Great Joseon are Korean.  The Japan-Korea Treaty of 1876  of Kingdom of Great Joseon are 26 February 1876.  The King of Kingdom of Great Joseon are Jeong Do-jeon (1392 - 1398), Taejong (3rd) (1400 - 1418), Sejong the Great (4th) (1418 - 1450), Jeongjo (22nd) (1776 - 1800), and Gojong (26th) (1863 - 1897). ",Sejong the Great (4th). was responsible for The Promulgation of the Korean alphabet,1,"the promulgation of the korean alphabet  of kingdom of great joseon are 9 october 1446 .   the common languages of kingdom of great joseon are korean .   the japan - korea treaty of 1876  of kingdom of great joseon are 26 february 1876 .   the king of kingdom of great joseon are jeong do - jeon  ( 1392  -  1398 )  ,  taejong  ( 3rd )   ( 1400  -  1418 )  ,  sejong the great  ( 4th )   ( 1418  -  1450 )  ,  jeongjo  ( 22nd )   ( 1776  -  1800 )  ,  and gojong  ( 26th )   ( 1863  -  1897 )  . ","[(('joseon', 10), ('korean', 14), 0, ['RelatedTo']), (('joseon', 23), ('korean', 14), 0, ['RelatedTo']), (('korean', 14), ('korea', 30), 1, ['DerivedFrom', 'Synonym']), (('joseon', 38), ('korean', 14), 0, ['RelatedTo']), (('king', 45), ('great', 2), 0, ['RelatedTo']), (('joseon', 50), ('korean', 14), 0, ['RelatedTo'])]"
1313,1313,T1575,GW74," The First and second Manchu invasions  of Kingdom of Great Joseon are 1627, and 1636-1637.  The King of Kingdom of Great Joseon are Jeong Do-jeon (1392 - 1398), Taejong (3rd) (1400 - 1418), Sejong the Great (4th) (1418 - 1450), Jeongjo (22nd) (1776 - 1800), and Gojong (26th) (1863 - 1897).  The Coup of 1388  of Kingdom of Great Joseon are 22 May 1388-3 June 1388.  The Coronation of Taejo  of Kingdom of Great Joseon are 17 July 1392. ",The Coup of 1388 took place before the reign of Taejo (1st).,2,"the first and second manchu invasions  of kingdom of great joseon are 1627 ,  and 1636 - 1637 .   the king of kingdom of great joseon are jeong do - jeon  ( 1392  -  1398 )  ,  taejong  ( 3rd )   ( 1400  -  1418 )  ,  sejong the great  ( 4th )   ( 1418  -  1450 )  ,  jeongjo  ( 22nd )   ( 1776  -  1800 )  ,  and gojong  ( 26th )   ( 1863  -  1897 )  .   the coup of 1388  of kingdom of great joseon are 22 may 1388 - 3 june 1388 .   the coronation of taejo  of kingdom of great joseon are 17 july 1392 . ","[(('first', 1), ('place', 5), 0, ['RelatedTo']), (('first', 1), ('1st', 12), 0, ['Synonym']), (('1st', 12), ('first', 1), 1, ['Synonym', 'RelatedTo']), (('may', 91), ('place', 5), 0, ['RelatedTo'])]"
1314,1314,T1576,GW84," Jeepers Creepers 3 was Release date on September 26, 2017  ( 2017-09-26 ).  The Running time of Jeepers Creepers 3 are 100 minutes.  The Starring of Jeepers Creepers 3 are Jonathan Breck, Meg Foster, Gabrielle Haugh, Chester Rushing, Stan Shaw, Brandon Smith, Meg Wright, and Gina Philips.  The Box office of Jeepers Creepers 3 are $3.6 million. ",Jeepers Creepers 3 runs for less than an hour and a half.,0,"jeepers creepers 3 was release date on september 26 ,  2017   (  2017 - 09 - 26  )  .   the running time of jeepers creepers 3 are 100 minutes .   the starring of jeepers creepers 3 are jonathan breck ,  meg foster ,  gabrielle haugh ,  chester rushing ,  stan shaw ,  brandon smith ,  meg wright ,  and gina philips .   the box office of jeepers creepers 3 are  $ 3 . 6 million . ","[(('time', 21), ('hour', 8), 0, ['Co-Hyponym', 'RelatedTo', 'Hyponym']), (('hour', 8), ('time', 21), 1, ['Hypernym', 'Synonym', 'RelatedTo', 'Co-Hyponym']), (('hour', 8), ('minutes', 28), 1, ['RelatedTo', 'DistinctFrom']), (('6', 73), ('3', 2), 0, ['Co-Hyponym']), (('3', 2), ('6', 73), 1, ['Co-Hyponym'])]"
1315,1315,T1576,GW84," The Directed by of Jeepers Creepers 3 are Victor Salva.  The Produced by of Jeepers Creepers 3 are Michael Ohoven, Jake Seal, and Victor Salva.  The Written by of Jeepers Creepers 3 are Victor Salva.  The Production company of Jeepers Creepers 3 are Infinity Films, and Myriad Pictures.  ",Jeepers Creepers 3 was the first film directed by Victor Salva.,1,"the directed by of jeepers creepers 3 are victor salva .   the produced by of jeepers creepers 3 are michael ohoven ,  jake seal ,  and victor salva .   the written by of jeepers creepers 3 are victor salva .   the production company of jeepers creepers 3 are infinity films ,  and myriad pictures . ","[(('production', 41), ('film', 6), 0, ['Hyponym']), (('film', 6), ('production', 41), 1, ['Hypernym']), (('films', 49), ('film', 6), 0, ['FormOf', 'RelatedTo'])]"
1316,1316,T1576,GW84," Jeepers Creepers 3 was Release date on September 26, 2017  ( 2017-09-26 ).  The Produced by of Jeepers Creepers 3 are Michael Ohoven, Jake Seal, and Victor Salva.  The Written by of Jeepers Creepers 3 are Victor Salva.  The Distributed by of Jeepers Creepers 3 are Screen Media Films. ",Jeepers Creepers 3 was released in the Fall.,2,"jeepers creepers 3 was release date on september 26 ,  2017   (  2017 - 09 - 26  )  .   the produced by of jeepers creepers 3 are michael ohoven ,  jake seal ,  and victor salva .   the written by of jeepers creepers 3 are victor salva .   the distributed by of jeepers creepers 3 are screen media films . ","[(('released', 4), ('release', 4), 1, ['FormOf', 'RelatedTo'])]"
