,index,table_id,annotator_id,premise,hypothesis,label,premise_cleaned,Rel_with_toks
10,10,T2046,GW86," The Peak acceleration of 1999 Jiji earthquake are 1.92  g.  The Casualties of 1999 Jiji earthquake are 2,415 killed , 29 missing , 11,305 injured , 51,711 buildings destroyed , 53,768 buildings damaged.   The Depth of 1999 Jiji earthquake are 33 km (20.5 mi).  The Epicenter of 1999 Jiji earthquake are Jiji (Chi-Chi), Nantou, Taiwan , 23°46′19″N 120°58′55″E﻿ / ﻿23.772°N 120.982°E﻿ / 23.772; 120.982. ","The 1999 Jiji earthquake killed more than 2,415 people.",1,"the peak acceleration of 1999 jiji earthquake are 1 . 92  g .   the casualties of 1999 jiji earthquake are 2 , 415 killed  ,  29 missing  ,  11 , 305 injured  ,  51 , 711 buildings destroyed  ,  53 , 768 buildings damaged .    the depth of 1999 jiji earthquake are 33 km  ( 20 . 5 mi )  .   the epicenter of 1999 jiji earthquake are jiji  ( chi - chi )  ,  nantou ,  taiwan  ,  23 ° 46 ′ 19″n 120 ° 58 ′ 55″e﻿  /  ﻿23 . 772 ° n 120 . 982 ° e﻿  /  23 . 772 ;  120 . 982 . ","[(('1', 8), ('2', 7), 0, ['Co-Hyponym']), (('2', 7), ('1', 8), 1, ['RelatedTo', 'Co-Hyponym']), (('people', 10), ('killed', 23), 1, ['ReceivesAction']), (('people', 10), ('buildings', 36), 1, ['AtLocation']), (('people', 10), ('buildings', 42), 1, ['AtLocation']), (('5', 57), ('2', 7), 0, ['Co-Hyponym']), (('2', 7), ('5', 57), 1, ['Co-Hyponym'])]"
11,11,T2046,GW86," The Areas affected of 1999 Jiji earthquake are Taiwan.  1999 Jiji earthquake was Local date on 21 September 1999; 20 years ago (1999-09-21).  The Casualties of 1999 Jiji earthquake are 2,415 killed , 29 missing , 11,305 injured , 51,711 buildings destroyed , 53,768 buildings damaged.   The Epicenter of 1999 Jiji earthquake are Jiji (Chi-Chi), Nantou, Taiwan , 23°46′19″N 120°58′55″E﻿ / ﻿23.772°N 120.982°E﻿ / 23.772; 120.982. ",The 1999 Jiji earthquake destroyed more buildings than it damaged.,0,"the areas affected of 1999 jiji earthquake are taiwan .   1999 jiji earthquake was local date on 21 september 1999 ;  20 years ago  ( 1999 - 09 - 21 )  .   the casualties of 1999 jiji earthquake are 2 , 415 killed  ,  29 missing  ,  11 , 305 injured  ,  51 , 711 buildings destroyed  ,  53 , 768 buildings damaged .    the epicenter of 1999 jiji earthquake are jiji  ( chi - chi )  ,  nantou ,  taiwan  ,  23 ° 46 ′ 19″n 120 ° 58 ′ 55″e﻿  /  ﻿23 . 772 ° n 120 . 982 ° e﻿  /  23 . 772 ;  120 . 982 . ","[(('injured', 50), ('damaged', 9), 0, ['RelatedTo']), (('damaged', 9), ('injured', 50), 1, ['RelatedTo', 'Synonym']), (('destroyed', 56), ('damaged', 9), 0, ['RelatedTo']), (('damaged', 9), ('destroyed', 56), 1, ['RelatedTo']), (('damaged', 62), ('destroyed', 4), 0, ['RelatedTo']), (('destroyed', 4), ('damaged', 62), 1, ['RelatedTo'])]"
12,12,T2046,GW95," The Areas affected of 1999 Jiji earthquake are Taiwan.  1999 Jiji earthquake was UTC time on 1999-09-20 17:47:16.  The Local time of 1999 Jiji earthquake are 01:47:12 local time.  The Epicenter of 1999 Jiji earthquake are Jiji (Chi-Chi), Nantou, Taiwan , 23°46′19″N 120°58′55″E﻿ / ﻿23.772°N 120.982°E﻿ / 23.772; 120.982. ",The Jiji earthquake took place in asia.,2,"the areas affected of 1999 jiji earthquake are taiwan .   1999 jiji earthquake was utc time on 1999 - 09 - 20 1716 .   the local time of 1999 jiji earthquake are 0112 local time .   the epicenter of 1999 jiji earthquake are jiji  ( chi - chi )  ,  nantou ,  taiwan  ,  23 ° 46 ′ 19″n 120 ° 58 ′ 55″e﻿  /  ﻿23 . 772 ° n 120 . 982 ° e﻿  /  23 . 772 ;  120 . 982 . ","[(('place', 4), ('time', 15), 1, ['Antonym']), (('local', 25), ('place', 4), 0, ['RelatedTo']), (('place', 4), ('local', 25), 1, ['Synonym']), (('place', 4), ('time', 26), 1, ['Antonym']), (('local', 33), ('place', 4), 0, ['RelatedTo']), (('place', 4), ('local', 33), 1, ['Synonym']), (('place', 4), ('time', 34), 1, ['Antonym'])]"
13,13,T2046,GW95," The Areas affected of 1999 Jiji earthquake are Taiwan.  1999 Jiji earthquake was Local date on 21 September 1999; 20 years ago (1999-09-21).  The Casualties of 1999 Jiji earthquake are 2,415 killed , 29 missing , 11,305 injured , 51,711 buildings destroyed , 53,768 buildings damaged.   The Local time of 1999 Jiji earthquake are 01:47:12 local time. ",Most of the buildings damaged were homes.,1,"the areas affected of 1999 jiji earthquake are taiwan .   1999 jiji earthquake was local date on 21 september 1999 ;  20 years ago  ( 1999 - 09 - 21 )  .   the casualties of 1999 jiji earthquake are 2 , 415 killed  ,  29 missing  ,  11 , 305 injured  ,  51 , 711 buildings destroyed  ,  53 , 768 buildings damaged .    the local time of 1999 jiji earthquake are 0112 local time . ","[(('injured', 50), ('damaged', 4), 0, ['RelatedTo']), (('damaged', 4), ('injured', 50), 1, ['RelatedTo', 'Synonym']), (('destroyed', 56), ('damaged', 4), 0, ['RelatedTo']), (('damaged', 4), ('destroyed', 56), 1, ['RelatedTo'])]"
14,14,T2046,GW95, 1999 Jiji earthquake was UTC time on 1999-09-20 17:47:16.  The ISC event of 1999 Jiji earthquake are 1718616.  1999 Jiji earthquake was Local date on 21 September 1999; 20 years ago (1999-09-21).  The Local time of 1999 Jiji earthquake are 01:47:12 local time. ,This earthquake happened at the beginning of the millennium.,0,1999 jiji earthquake was utc time on 1999 - 09 - 20 1716 .   the isc event of 1999 jiji earthquake are 1718616 .   1999 jiji earthquake was local date on 21 september 1999 ;  20 years ago  ( 1999 - 09 - 21 )  .   the local time of 1999 jiji earthquake are 0112 local time . ,"[(('beginning', 5), ('time', 5), 1, ['RelatedTo']), (('time', 5), ('millennium', 8), 0, ['Co-Hyponym']), (('millennium', 8), ('time', 5), 1, ['RelatedTo', 'Co-Hyponym']), (('event', 16), ('happened', 2), 0, ['RelatedTo']), (('event', 16), ('beginning', 5), 0, ['Hyponym']), (('beginning', 5), ('event', 16), 1, ['PartOf', 'Hypernym']), (('date', 29), ('beginning', 5), 0, ['Co-Hyponym']), (('beginning', 5), ('date', 29), 1, ['Co-Hyponym']), (('millennium', 8), ('date', 29), 1, ['IsA']), (('years', 36), ('millennium', 8), 0, ['Co-Hyponym']), (('millennium', 8), ('years', 36), 1, ['Co-Hyponym']), (('beginning', 5), ('time', 48), 1, ['RelatedTo']), (('time', 48), ('millennium', 8), 0, ['Co-Hyponym']), (('millennium', 8), ('time', 48), 1, ['RelatedTo', 'Co-Hyponym']), (('beginning', 5), ('time', 56), 1, ['RelatedTo']), (('time', 56), ('millennium', 8), 0, ['Co-Hyponym']), (('millennium', 8), ('time', 56), 1, ['RelatedTo', 'Co-Hyponym'])]"
15,15,T2046,GW74, 1999 Jiji earthquake was UTC time on 1999-09-20 17:47:16.  1999 Jiji earthquake was Local date on 21 September 1999; 20 years ago (1999-09-21).  The Local time of 1999 Jiji earthquake are 01:47:12 local time.  The Magnitude of 1999 Jiji earthquake are 7.7 M w  / 7.3 M L. ,The local time has a six hour difference from UTC time,2,1999 jiji earthquake was utc time on 1999 - 09 - 20 1716 .   1999 jiji earthquake was local date on 21 september 1999 ;  20 years ago  ( 1999 - 09 - 21 )  .   the local time of 1999 jiji earthquake are 0112 local time .   the magnitude of 1999 jiji earthquake are 7 . 7 m w   /  7 . 3 m l . ,"[(('time', 5), ('hour', 6), 0, ['RelatedTo', 'Hyponym', 'Co-Hyponym']), (('hour', 6), ('time', 5), 1, ['Hypernym', 'RelatedTo', 'Co-Hyponym', 'Synonym']), (('date', 19), ('time', 2), 0, ['RelatedTo', 'Hypernym']), (('time', 2), ('date', 19), 1, ['RelatedTo', 'Hyponym']), (('date', 19), ('time', 10), 0, ['RelatedTo', 'Hypernym']), (('time', 10), ('date', 19), 1, ['RelatedTo', 'Hyponym']), (('years', 26), ('time', 2), 0, ['Co-Hyponym']), (('time', 2), ('years', 26), 1, ['RelatedTo', 'Co-Hyponym']), (('years', 26), ('hour', 6), 0, ['Co-Hyponym']), (('hour', 6), ('years', 26), 1, ['Co-Hyponym']), (('years', 26), ('time', 10), 0, ['Co-Hyponym']), (('time', 10), ('years', 26), 1, ['RelatedTo', 'Co-Hyponym']), (('ago', 27), ('time', 2), 0, ['RelatedTo']), (('ago', 27), ('time', 10), 0, ['RelatedTo']), (('time', 38), ('hour', 6), 0, ['RelatedTo', 'Hyponym', 'Co-Hyponym']), (('hour', 6), ('time', 38), 1, ['Hypernym', 'RelatedTo', 'Co-Hyponym', 'Synonym']), (('time', 46), ('hour', 6), 0, ['RelatedTo', 'Hyponym', 'Co-Hyponym']), (('hour', 6), ('time', 46), 1, ['Hypernym', 'RelatedTo', 'Co-Hyponym', 'Synonym']), (('magnitude', 49), ('time', 2), 0, ['Hyponym']), (('time', 2), ('magnitude', 49), 1, ['Hypernym']), (('magnitude', 49), ('time', 10), 0, ['Hyponym']), (('time', 10), ('magnitude', 49), 1, ['Hypernym']), (('7', 55), ('six', 5), 0, ['Co-Hyponym']), (('six', 5), ('7', 55), 1, ['Co-Hyponym']), (('7', 57), ('six', 5), 0, ['Co-Hyponym']), (('six', 5), ('7', 57), 1, ['Co-Hyponym']), (('7', 61), ('six', 5), 0, ['Co-Hyponym']), (('six', 5), ('7', 61), 1, ['Co-Hyponym']), (('3', 63), ('six', 5), 0, ['Co-Hyponym']), (('six', 5), ('3', 63), 1, ['Co-Hyponym'])]"
16,16,T2046,GW74," 1999 Jiji earthquake was Local date on 21 September 1999; 20 years ago (1999-09-21).  1999 Jiji earthquake was UTC time on 1999-09-20 17:47:16.  The Casualties of 1999 Jiji earthquake are 2,415 killed , 29 missing , 11,305 injured , 51,711 buildings destroyed , 53,768 buildings damaged.   The Local time of 1999 Jiji earthquake are 01:47:12 local time. ",29 people have been missing for 20 years,1,"1999 jiji earthquake was local date on 21 september 1999 ;  20 years ago  ( 1999 - 09 - 21 )  .   1999 jiji earthquake was utc time on 1999 - 09 - 20 1716 .   the casualties of 1999 jiji earthquake are 2 , 415 killed  ,  29 missing  ,  11 , 305 injured  ,  51 , 711 buildings destroyed  ,  53 , 768 buildings damaged .    the local time of 1999 jiji earthquake are 0112 local time . ","[(('date', 5), ('people', 1), 0, ['RelatedTo']), (('21', 7), ('29', 0), 0, ['Co-Hyponym']), (('29', 0), ('21', 7), 1, ['Co-Hyponym']), (('21', 7), ('20', 6), 0, ['Co-Hyponym']), (('20', 6), ('21', 7), 1, ['Co-Hyponym']), (('20', 11), ('29', 0), 0, ['Co-Hyponym']), (('29', 0), ('20', 11), 1, ['Co-Hyponym']), (('ago', 13), ('years', 7), 0, ['RelatedTo']), (('21', 19), ('29', 0), 0, ['Co-Hyponym']), (('29', 0), ('21', 19), 1, ['Co-Hyponym']), (('21', 19), ('20', 6), 0, ['Co-Hyponym']), (('20', 6), ('21', 19), 1, ['Co-Hyponym']), (('time', 27), ('years', 7), 0, ['RelatedTo', 'Co-Hyponym']), (('years', 7), ('time', 27), 1, ['Co-Hyponym']), (('20', 33), ('29', 0), 0, ['Co-Hyponym']), (('29', 0), ('20', 33), 1, ['Co-Hyponym']), (('people', 1), ('killed', 46), 1, ['ReceivesAction']), (('29', 48), ('20', 6), 0, ['Co-Hyponym']), (('20', 6), ('29', 48), 1, ['Co-Hyponym']), (('11', 51), ('29', 0), 0, ['Co-Hyponym']), (('29', 0), ('11', 51), 1, ['Co-Hyponym']), (('11', 51), ('20', 6), 0, ['Co-Hyponym']), (('20', 6), ('11', 51), 1, ['Co-Hyponym']), (('people', 1), ('buildings', 59), 1, ['AtLocation']), (('people', 1), ('buildings', 65), 1, ['AtLocation']), (('time', 70), ('years', 7), 0, ['RelatedTo', 'Co-Hyponym']), (('years', 7), ('time', 70), 1, ['Co-Hyponym']), (('time', 78), ('years', 7), 0, ['RelatedTo', 'Co-Hyponym']), (('years', 7), ('time', 78), 1, ['Co-Hyponym'])]"
17,17,T2046,GW74, 1999 Jiji earthquake was UTC time on 1999-09-20 17:47:16.  The ISC event of 1999 Jiji earthquake are 1718616.  1999 Jiji earthquake was Local date on 21 September 1999; 20 years ago (1999-09-21).  The Local time of 1999 Jiji earthquake are 01:47:12 local time. ,The date of the UTC time and locate date are the same,0,1999 jiji earthquake was utc time on 1999 - 09 - 20 1716 .   the isc event of 1999 jiji earthquake are 1718616 .   1999 jiji earthquake was local date on 21 september 1999 ;  20 years ago  ( 1999 - 09 - 21 )  .   the local time of 1999 jiji earthquake are 0112 local time . ,"[(('time', 5), ('date', 1), 0, ['RelatedTo', 'Hyponym']), (('date', 1), ('time', 5), 1, ['RelatedTo', 'Hypernym']), (('time', 5), ('date', 8), 0, ['RelatedTo', 'Hyponym']), (('date', 8), ('time', 5), 1, ['RelatedTo', 'Hypernym']), (('date', 1), ('event', 16), 1, ['RelatedTo']), (('event', 16), ('time', 5), 0, ['RelatedTo', 'Hyponym']), (('time', 5), ('event', 16), 1, ['Hypernym']), (('date', 8), ('event', 16), 1, ['RelatedTo']), (('local', 28), ('locate', 7), 0, ['RelatedTo']), (('locate', 7), ('local', 28), 1, ['RelatedTo']), (('date', 29), ('time', 5), 0, ['RelatedTo', 'Hypernym']), (('time', 5), ('date', 29), 1, ['RelatedTo', 'Hyponym']), (('years', 36), ('time', 5), 0, ['Co-Hyponym']), (('time', 5), ('years', 36), 1, ['RelatedTo', 'Co-Hyponym']), (('ago', 37), ('time', 5), 0, ['RelatedTo']), (('local', 47), ('locate', 7), 0, ['RelatedTo']), (('locate', 7), ('local', 47), 1, ['RelatedTo']), (('time', 48), ('date', 1), 0, ['RelatedTo', 'Hyponym']), (('date', 1), ('time', 48), 1, ['RelatedTo', 'Hypernym']), (('time', 48), ('date', 8), 0, ['RelatedTo', 'Hyponym']), (('date', 8), ('time', 48), 1, ['RelatedTo', 'Hypernym']), (('local', 55), ('locate', 7), 0, ['RelatedTo']), (('locate', 7), ('local', 55), 1, ['RelatedTo']), (('time', 56), ('date', 1), 0, ['RelatedTo', 'Hyponym']), (('date', 1), ('time', 56), 1, ['RelatedTo', 'Hypernym']), (('time', 56), ('date', 8), 0, ['RelatedTo', 'Hyponym']), (('date', 8), ('time', 56), 1, ['RelatedTo', 'Hypernym'])]"
18,18,T2047,GW12," 2004 Indian Ocean earthquake and tsunami was UTC time on 2004-12-26 00:58:53.  The Areas affected of 2004 Indian Ocean earthquake and tsunami are Indian Ocean coastline areas.  2004 Indian Ocean earthquake and tsunami was Local date on 26 December 2004 (2004-12-26).  The Local time of 2004 Indian Ocean earthquake and tsunami are 07:28:53 UTC+6​ 1 ⁄ 2, 07:58:53 UTC+7, and 08:58:53 UTC+8. ",The 2004 Indian Ocean earthquake and tsunami took place on December 26 on the Indian Ocean coastline areas.,2,"2004 indian ocean earthquake and tsunami was utc time on 2004 - 12 - 26 0053 .   the areas affected of 2004 indian ocean earthquake and tsunami are indian ocean coastline areas .   2004 indian ocean earthquake and tsunami was local date on 26 december 2004  ( 2004 - 12 - 26 )  .   the local time of 2004 indian ocean earthquake and tsunami are 0753 utc + 6​ 1 ⁄ 2 ,  0753 utc + 7 ,  and 0853 utc + 8 . ","[(('ocean', 3), ('indian', 1), 1, ['RelatedTo']), (('ocean', 15), ('indian', 1), 1, ['RelatedTo']), (('ocean', 2), ('indian', 2), 0, ['RelatedTo']), (('ocean', 2), ('indian', 14), 0, ['RelatedTo']), (('earthquake', 3), ('tsunami', 6), 0, ['Causes', 'RelatedTo']), (('tsunami', 6), ('earthquake', 3), 1, ['RelatedTo']), (('tsunami', 5), ('earthquake', 4), 0, ['RelatedTo']), (('earthquake', 4), ('tsunami', 5), 1, ['Causes', 'RelatedTo']), (('place', 8), ('time', 8), 1, ['Antonym']), (('12', 12), ('26', 11), 0, ['Co-Hyponym']), (('26', 11), ('12', 12), 1, ['Co-Hyponym']), (('ocean', 3), ('indian', 22), 1, ['RelatedTo']), (('ocean', 15), ('indian', 22), 1, ['RelatedTo']), (('ocean', 23), ('indian', 2), 0, ['RelatedTo']), (('ocean', 23), ('indian', 14), 0, ['RelatedTo']), (('earthquake', 24), ('tsunami', 6), 0, ['Causes', 'RelatedTo']), (('tsunami', 6), ('earthquake', 24), 1, ['RelatedTo']), (('tsunami', 26), ('earthquake', 4), 0, ['RelatedTo']), (('earthquake', 4), ('tsunami', 26), 1, ['Causes', 'RelatedTo']), (('ocean', 3), ('indian', 28), 1, ['RelatedTo']), (('ocean', 15), ('indian', 28), 1, ['RelatedTo']), (('ocean', 29), ('indian', 2), 0, ['RelatedTo']), (('ocean', 29), ('indian', 14), 0, ['RelatedTo']), (('ocean', 3), ('indian', 34), 1, ['RelatedTo']), (('ocean', 15), ('indian', 34), 1, ['RelatedTo']), (('ocean', 35), ('indian', 2), 0, ['RelatedTo']), (('ocean', 35), ('indian', 14), 0, ['RelatedTo']), (('earthquake', 36), ('tsunami', 6), 0, ['Causes', 'RelatedTo']), (('tsunami', 6), ('earthquake', 36), 1, ['RelatedTo']), (('tsunami', 38), ('earthquake', 4), 0, ['RelatedTo']), (('earthquake', 4), ('tsunami', 38), 1, ['Causes', 'RelatedTo']), (('local', 40), ('place', 8), 0, ['RelatedTo']), (('place', 8), ('local', 40), 1, ['Synonym']), (('date', 41), ('place', 8), 0, ['Co-Hyponym']), (('place', 8), ('date', 41), 1, ['Co-Hyponym']), (('12', 49), ('26', 11), 0, ['Co-Hyponym']), (('26', 11), ('12', 49), 1, ['Co-Hyponym']), (('local', 55), ('place', 8), 0, ['RelatedTo']), (('place', 8), ('local', 55), 1, ['Synonym']), (('place', 8), ('time', 56), 1, ['Antonym']), (('ocean', 3), ('indian', 59), 1, ['RelatedTo']), (('ocean', 15), ('indian', 59), 1, ['RelatedTo']), (('ocean', 60), ('indian', 2), 0, ['RelatedTo']), (('ocean', 60), ('indian', 14), 0, ['RelatedTo']), (('earthquake', 61), ('tsunami', 6), 0, ['Causes', 'RelatedTo']), (('tsunami', 6), ('earthquake', 61), 1, ['RelatedTo']), (('tsunami', 63), ('earthquake', 4), 0, ['RelatedTo']), (('earthquake', 4), ('tsunami', 63), 1, ['Causes', 'RelatedTo'])]"
19,19,T2047,GW12," The Total damage of 2004 Indian Ocean earthquake and tsunami are US$15 billion.  The Tsunami of 2004 Indian Ocean earthquake and tsunami are 15 to 30 m (50 to 100 ft);, and max. 51 m (167 ft).  The Magnitude of 2004 Indian Ocean earthquake and tsunami are 9.1-9.3 M w.  The Epicenter of 2004 Indian Ocean earthquake and tsunami are 3°18′58″N 95°51′14″E﻿ / ﻿3.316°N 95.854°E﻿ / 3.316; 95.854Coordinates: 3°18′58″N 95°51′14″E﻿ / ﻿3.316°N 95.854°E﻿ / 3.316; 95.854. ",The total damage of the 2004 Indian Ocean earthquake and tsunami was over $15 billion US dollars.,1,"the total damage of 2004 indian ocean earthquake and tsunami are us $ 15 billion .   the tsunami of 2004 indian ocean earthquake and tsunami are 15 to 30 m  ( 50 to 100 ft )  ;  ,  and max .  51 m  ( 167 ft )  .   the magnitude of 2004 indian ocean earthquake and tsunami are 9 . 1 - 9 . 3 m w .   the epicenter of 2004 indian ocean earthquake and tsunami are 3 ° 18 ′ 58″n 95 ° 51 ′ 14″e﻿  /  ﻿3 . 316 ° n 95 . 854 ° e﻿  /  3 . 316 ;  95 . 854coordinates :  3 ° 18 ′ 58″n 95 ° 51 ′ 14″e﻿  /  ﻿3 . 316 ° n 95 . 854 ° e﻿  /  3 . 316 ;  95 . 854 . ","[(('total', 1), ('damage', 2), 0, ['MannerOf', 'Hypernym']), (('damage', 2), ('total', 1), 1, ['Hyponym']), (('total', 1), ('us', 16), 0, ['HasContext']), (('damage', 2), ('total', 1), 0, ['Hyponym']), (('total', 1), ('damage', 2), 1, ['MannerOf', 'Hypernym']), (('ocean', 7), ('indian', 5), 1, ['RelatedTo']), (('ocean', 6), ('indian', 6), 0, ['RelatedTo']), (('ocean', 6), ('billion', 15), 0, ['Co-Hyponym']), (('billion', 15), ('ocean', 6), 1, ['Co-Hyponym']), (('earthquake', 7), ('tsunami', 10), 0, ['Causes', 'RelatedTo']), (('tsunami', 10), ('earthquake', 7), 1, ['RelatedTo']), (('tsunami', 9), ('earthquake', 8), 0, ['RelatedTo']), (('earthquake', 8), ('tsunami', 9), 1, ['Causes', 'RelatedTo']), (('total', 1), ('us', 11), 1, ['HasContext']), (('billion', 15), ('us', 11), 1, ['HasContext']), (('15', 13), ('billion', 15), 0, ['Co-Hyponym']), (('billion', 15), ('15', 13), 1, ['Co-Hyponym']), (('billion', 14), ('ocean', 7), 0, ['Co-Hyponym']), (('ocean', 7), ('billion', 14), 1, ['Co-Hyponym']), (('billion', 14), ('15', 14), 0, ['Co-Hyponym']), (('15', 14), ('billion', 14), 1, ['Co-Hyponym']), (('billion', 14), ('us', 16), 0, ['HasContext']), (('tsunami', 17), ('earthquake', 8), 0, ['RelatedTo']), (('earthquake', 8), ('tsunami', 17), 1, ['Causes', 'RelatedTo']), (('ocean', 7), ('indian', 20), 1, ['RelatedTo']), (('ocean', 21), ('indian', 6), 0, ['RelatedTo']), (('ocean', 21), ('billion', 15), 0, ['Co-Hyponym']), (('billion', 15), ('ocean', 21), 1, ['Co-Hyponym']), (('earthquake', 22), ('tsunami', 10), 0, ['Causes', 'RelatedTo']), (('tsunami', 10), ('earthquake', 22), 1, ['RelatedTo']), (('tsunami', 24), ('earthquake', 8), 0, ['RelatedTo']), (('earthquake', 8), ('tsunami', 24), 1, ['Causes', 'RelatedTo']), (('15', 26), ('billion', 15), 0, ['Co-Hyponym']), (('billion', 15), ('15', 26), 1, ['Co-Hyponym']), (('30', 28), ('15', 14), 0, ['Co-Hyponym']), (('15', 14), ('30', 28), 1, ['Co-Hyponym']), (('30', 28), ('billion', 15), 0, ['Co-Hyponym']), (('billion', 15), ('30', 28), 1, ['Co-Hyponym']), (('50', 31), ('15', 14), 0, ['Co-Hyponym']), (('15', 14), ('50', 31), 1, ['Co-Hyponym']), (('50', 31), ('billion', 15), 0, ['Co-Hyponym']), (('billion', 15), ('50', 31), 1, ['Co-Hyponym']), (('100', 33), ('15', 14), 0, ['Co-Hyponym']), (('15', 14), ('100', 33), 1, ['Co-Hyponym']), (('100', 33), ('billion', 15), 0, ['Co-Hyponym']), (('billion', 15), ('100', 33), 1, ['Co-Hyponym']), (('magnitude', 49), ('earthquake', 8), 0, ['RelatedTo']), (('ocean', 7), ('indian', 52), 1, ['RelatedTo']), (('ocean', 53), ('indian', 6), 0, ['RelatedTo']), (('ocean', 53), ('billion', 15), 0, ['Co-Hyponym']), (('billion', 15), ('ocean', 53), 1, ['Co-Hyponym']), (('earthquake', 54), ('tsunami', 10), 0, ['Causes', 'RelatedTo']), (('tsunami', 10), ('earthquake', 54), 1, ['RelatedTo']), (('tsunami', 56), ('earthquake', 8), 0, ['RelatedTo']), (('earthquake', 8), ('tsunami', 56), 1, ['Causes', 'RelatedTo']), (('1', 60), ('us', 16), 0, ['HasContext']), (('epicenter', 69), ('us', 16), 0, ['HasContext']), (('ocean', 7), ('indian', 72), 1, ['RelatedTo']), (('ocean', 73), ('indian', 6), 0, ['RelatedTo']), (('ocean', 73), ('billion', 15), 0, ['Co-Hyponym']), (('billion', 15), ('ocean', 73), 1, ['Co-Hyponym']), (('earthquake', 74), ('tsunami', 10), 0, ['Causes', 'RelatedTo']), (('tsunami', 10), ('earthquake', 74), 1, ['RelatedTo']), (('tsunami', 76), ('earthquake', 8), 0, ['RelatedTo']), (('earthquake', 8), ('tsunami', 76), 1, ['Causes', 'RelatedTo']), (('18', 80), ('15', 14), 0, ['Co-Hyponym']), (('15', 14), ('18', 80), 1, ['Co-Hyponym']), (('18', 80), ('billion', 15), 0, ['Co-Hyponym']), (('billion', 15), ('18', 80), 1, ['Co-Hyponym']), (('us', 16), ('n', 93), 1, ['Synonym']), (('18', 110), ('15', 14), 0, ['Co-Hyponym']), (('15', 14), ('18', 110), 1, ['Co-Hyponym']), (('18', 110), ('billion', 15), 0, ['Co-Hyponym']), (('billion', 15), ('18', 110), 1, ['Co-Hyponym']), (('us', 16), ('n', 123), 1, ['Synonym'])]"
20,20,T2047,GW12," The Total damage of 2004 Indian Ocean earthquake and tsunami are US$15 billion.  The Max. intensity of 2004 Indian Ocean earthquake and tsunami are IX (Violent).  The Tsunami of 2004 Indian Ocean earthquake and tsunami are 15 to 30 m (50 to 100 ft);, and max. 51 m (167 ft).  The Casualties of 2004 Indian Ocean earthquake and tsunami are 227,898 dead.  ","The causalities of the violent  2004 Indian Ocean earthquake and tsunami left under 200,000 dead.",0,"the total damage of 2004 indian ocean earthquake and tsunami are us $ 15 billion .   the max .  intensity of 2004 indian ocean earthquake and tsunami are ix  ( violent )  .   the tsunami of 2004 indian ocean earthquake and tsunami are 15 to 30 m  ( 50 to 100 ft )  ;  ,  and max .  51 m  ( 167 ft )  .   the casualties of 2004 indian ocean earthquake and tsunami are 227 , 898 dead . ","[(('dead', 16), ('total', 1), 1, ['RelatedTo']), (('ocean', 7), ('indian', 5), 1, ['RelatedTo']), (('ocean', 6), ('indian', 6), 0, ['RelatedTo']), (('earthquake', 7), ('tsunami', 10), 0, ['Causes', 'RelatedTo']), (('tsunami', 10), ('earthquake', 7), 1, ['RelatedTo']), (('tsunami', 9), ('earthquake', 8), 0, ['RelatedTo']), (('earthquake', 8), ('tsunami', 9), 1, ['Causes', 'RelatedTo']), (('billion', 14), ('ocean', 7), 0, ['Co-Hyponym']), (('ocean', 7), ('billion', 14), 1, ['Co-Hyponym']), (('intensity', 19), ('earthquake', 8), 0, ['RelatedTo']), (('ocean', 7), ('indian', 22), 1, ['RelatedTo']), (('ocean', 23), ('indian', 6), 0, ['RelatedTo']), (('earthquake', 24), ('tsunami', 10), 0, ['Causes', 'RelatedTo']), (('tsunami', 10), ('earthquake', 24), 1, ['RelatedTo']), (('tsunami', 26), ('earthquake', 8), 0, ['RelatedTo']), (('earthquake', 8), ('tsunami', 26), 1, ['Causes', 'RelatedTo']), (('tsunami', 34), ('earthquake', 8), 0, ['RelatedTo']), (('earthquake', 8), ('tsunami', 34), 1, ['Causes', 'RelatedTo']), (('ocean', 7), ('indian', 37), 1, ['RelatedTo']), (('ocean', 38), ('indian', 6), 0, ['RelatedTo']), (('earthquake', 39), ('tsunami', 10), 0, ['Causes', 'RelatedTo']), (('tsunami', 10), ('earthquake', 39), 1, ['RelatedTo']), (('tsunami', 41), ('earthquake', 8), 0, ['RelatedTo']), (('earthquake', 8), ('tsunami', 41), 1, ['Causes', 'RelatedTo']), (('ocean', 7), ('indian', 69), 1, ['RelatedTo']), (('ocean', 70), ('indian', 6), 0, ['RelatedTo']), (('earthquake', 71), ('tsunami', 10), 0, ['Causes', 'RelatedTo']), (('tsunami', 10), ('earthquake', 71), 1, ['RelatedTo']), (('tsunami', 73), ('earthquake', 8), 0, ['RelatedTo']), (('earthquake', 8), ('tsunami', 73), 1, ['Causes', 'RelatedTo'])]"
